tau	mean			error
1	1.0307726733688356	0.013830037873143679
2	0.9868431078342452	0.014809189127394366
3	0.9089714919463124	0.015918871488381718
4	0.8129600251368486	0.016473765084171414
6	0.6471954352720231	0.01541858772603125
8	0.5585346695847241	0.014237205461673043
12	0.43107543701710094	0.012528469253185024
16	0.36174372386688686	0.011245222499332732
24	0.2789335928844639	0.009468406462061846
32	0.23286004652247944	0.008249108636888451
48	0.2059006650769063	0.007503038036214086
64	0.18930723389564236	0.006912720163660063
96	0.1689659919233924	0.006208100867663085
128	0.16291416965075875	0.00577842065235826
192	0.15289744258253382	0.005511553957753633
256	0.1523263924433343	0.0054326298574627
384	0.14694916680952544	0.005318217377641138
512	0.1457742863640866	0.005252339807949679
768	0.14422398983956072	0.005209907710123601
1024	0.1418314159206534	0.005110427062991564
