tau	mean			error
1	13.1539889419196	0.006038636377180081
2	13.151078140881122	0.005632344210447767
3	13.144419277183285	0.005635191552023531
4	13.148624577170278	0.006346867738681664
6	13.143368432928845	0.006695812930461093
8	13.179007571593695	0.009870108416406802
12	13.306448784350863	0.01732312397390674
16	13.503919277121621	0.02539687393219522
24	13.863931009723059	0.03794378698875086
32	14.184801758787613	0.04919213983216236
48	14.696154275977474	0.06366229841108652
64	15.059675352633754	0.07609920959122861
96	15.455133550098038	0.08823025351840015
128	15.68714078115618	0.09533954726442129
192	15.923896894076083	0.10673942285104816
256	16.012589830591413	0.10901865225512483
384	16.183549643853663	0.1129125678421625
512	16.24576942077513	0.11566181199468542
768	16.300983880216002	0.11694883630421707
1024	16.36756862013325	0.11842977329743175
