tau	mean			error
1	0.03528503599999994	0.002841552942750618
2	0.056477142000000015	0.0045057247793920795
3	0.08523381799999998	0.005710859298631239
4	0.11707588799999981	0.00678587009488183
6	0.16278840600000016	0.007375827576263915
8	0.19927987599999997	0.008121421873426874
12	0.25732377999999995	0.008824665959913934
16	0.2895261639999997	0.009156001031932105
24	0.31738461400000023	0.009562471213393058
32	0.3344081780000004	0.009779397687392614
48	0.34057321799999973	0.009875655180505682
64	0.3436376980000002	0.010031273732377983
96	0.34551590799999987	0.009987322307602946
128	0.34118974799999985	0.00993473304548607
192	0.34184440800000043	0.009934991816926331
256	0.33841311	0.009918146961928527
384	0.3383533100000001	0.009961980392118418
512	0.33496245599999974	0.009907962170744897
768	0.33577954999999987	0.009958008767766853
1024	0.3348828119999999	0.009909878714481048
