tau	mean			error
1	1.8410946132445063	0.014284493291922225
2	1.7378968288950283	0.016129623977439167
3	1.6167324355490795	0.017411565677613726
4	1.4930470588015343	0.01845608159869281
6	1.300377646994323	0.01914919323840655
8	1.160147464762135	0.019648375073664116
12	0.973331637993818	0.01950700344754028
16	0.8719517039850807	0.019304537228750075
24	0.7722528122669434	0.018860388389901696
32	0.7169721139359856	0.01879551780262012
48	0.6667972340656293	0.018469656108596945
64	0.6395886348431549	0.018664956880474756
96	0.601872641375056	0.018229813347302958
128	0.5877506997595243	0.018211849466289072
192	0.5717824802416576	0.01790372443532343
256	0.5652812343975987	0.017868871346318385
384	0.5630378148468508	0.017917082911561813
512	0.5610161467044544	0.017904457952395886
768	0.5588099737446389	0.017933749633078474
1024	0.5593012668155273	0.017948422681244188
