tau	mean			error
1	0.04407293471271318	0.004858013371992994
2	0.0327465700769125	0.004131304219626885
3	0.025398513858484975	0.003725118397740413
4	0.02018886597897662	0.003274384813506109
6	0.014371938912693508	0.002653266761586213
8	0.010061524814828093	0.002263784346053723
12	0.00765758759964851	0.00217903435074912
16	0.0071717651210855245	0.0021077801865298945
24	0.0030623663459460877	0.0012825731563194938
32	0.0038693168860128415	0.001621506263934735
48	0.0026617665560591587	0.0012662116016488273
64	0.003140653230062317	0.001466928436004651
96	0.0027072626138161613	0.0012534509976594027
128	0.0034506510449586053	0.0015195994556383382
192	0.002554116974332147	0.001160032781735637
256	0.003063669401971869	0.0013180268683887634
384	0.0024411896944296404	0.0011559440641310096
512	0.0024547035609443365	0.0011710482068942613
768	0.0025081839775841336	0.0011813470458479913
1024	0.0025161966265286806	0.0011887829262579445
