tau	mean			error
1	0.014822487999999995	0.001495521336621399
2	0.02800183600000003	0.00299514240867527
3	0.04548482399999997	0.004072323134604253
4	0.064980534	0.00464290794571838
6	0.09969045399999998	0.005866191925305376
8	0.14975104600000003	0.006966436104405039
12	0.22810136599999997	0.008369047412647268
16	0.2824174119999998	0.008664276704805683
24	0.33690507399999997	0.008975776347184376
32	0.3719835260000001	0.00925191054801003
48	0.40360121400000004	0.009265720353699118
64	0.4193577420000002	0.0093881261312026
96	0.442995676	0.009514969085448846
128	0.45223265000000035	0.009584306032047029
192	0.45968023399999985	0.009623640994940185
256	0.4632377980000006	0.009661837594832702
384	0.46531051799999956	0.009686179295747936
512	0.46862252400000026	0.00968879054516946
768	0.4709064279999997	0.009710428053415637
1024	0.4703038719999997	0.009682223233677267
