tau	mean			error
1	8.801259000000002	0.0606782457551219
2	9.403668999999995	0.06750832994111976
3	9.675095999999979	0.07601582990919978
4	9.93941299999998	0.07916478943590714
6	10.313607999999979	0.08672490068219449
8	10.661522000000007	0.09279318967206499
12	11.037329000000003	0.10059588925378075
16	11.323258000000017	0.1074684781107267
24	11.66811000000002	0.1144736276698682
32	11.856119	0.11803466681801296
48	12.073368000000004	0.12344249868086676
64	12.202616000000006	0.12703104472743665
96	12.346700999999996	0.12997153208144907
128	12.403399000000007	0.13085981799543714
192	12.478891000000017	0.13303368590367826
256	12.520682000000003	0.13412031519078665
384	12.538958000000008	0.13452468168420292
512	12.563074999999998	0.13488506797779737
768	12.581973999999988	0.13551300681973016
1024	12.607114999999993	0.13599243878162948
