tau	mean			error
1	0.007239065999999996	0.0008078460019952106
2	0.025341574000000023	0.002057138873489708
3	0.052057669999999966	0.0036225373953270813
4	0.07876752600000003	0.0042972562257248895
6	0.11840434600000006	0.005558186476590018
8	0.157945784	0.00628701150931548
12	0.23186773400000038	0.007888930483676802
16	0.2781730560000003	0.008334170388132748
24	0.3376048380000002	0.008996054622133286
32	0.3697794900000002	0.009132210079356669
48	0.41036422600000017	0.009322221982750728
64	0.43598292200000005	0.009503185525630531
96	0.4581749679999996	0.009598595208727568
128	0.47407299200000036	0.009727237625280032
192	0.4854294680000002	0.009805549104046579
256	0.4888767360000008	0.009753139691619367
384	0.49940340399999955	0.009793963775251647
512	0.5020653159999997	0.0097943670443881
768	0.5037325863192179	0.01015997815845899
1024	0.5077344259999993	0.009817048623830267
