tau	mean			error
1	0.33295431800000047	0.005105492256199255
2	0.3642365980000002	0.005882787879208162
3	0.40828009200000026	0.006606981245671544
4	0.4449114180000005	0.0069947431200815665
6	0.49451615000000065	0.007629254589753097
8	0.5335108080000008	0.00769767713479349
12	0.5857370540000001	0.008027433592497
16	0.62229872	0.00793947549305681
24	0.6606708259999998	0.007993889422907104
32	0.6814679399999993	0.008084840879587791
48	0.7106439840000004	0.008039294353289936
64	0.7182764439999991	0.00802514766000851
96	0.7321865880000004	0.008024279768190886
128	0.7445727179999996	0.007902903033306732
192	0.7488335440000001	0.00789610685495783
256	0.7552431999999999	0.007909255481371202
384	0.7571506000000002	0.00782953481593025
512	0.7599435780000003	0.00786518284051489
768	0.7626311340000009	0.007828099378127826
1024	0.7637685439999994	0.007827373025125126
